"_cfb04da09558d099dab7ddba6efc575f.inventiondb.com","HTTPSConnectionPool(host='_cfb04da09558d099dab7ddba6efc575f.inventiondb.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04c6040>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"\052.project-management-center.com","HTTPSConnectionPool(host='%5c052.project-management-center.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04c6a60>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"_42c1a3fb8a94e54e301f539ec2d77762.project-management-center.com","HTTPSConnectionPool(host='_42c1a3fb8a94e54e301f539ec2d77762.project-management-center.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04c6f70>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"isolsoft.com","HTTPSConnectionPool(host='isolsoft.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04c69d0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
"\052.isolsoft.com","HTTPSConnectionPool(host='%5c052.isolsoft.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04c6100>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"_2d9302cc72be05a9da165597fd9c7aba.isolsoft.com","HTTPSConnectionPool(host='_2d9302cc72be05a9da165597fd9c7aba.isolsoft.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04c6040>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
"\052.pm-sherpa.com","HTTPSConnectionPool(host='%5c052.pm-sherpa.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04c6490>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"_61a679a23b5b9bf8f4b76322a7dca3f5.pm-sherpa.com","HTTPSConnectionPool(host='_61a679a23b5b9bf8f4b76322a7dca3f5.pm-sherpa.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04c6070>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"\052.pm411.org","HTTPSConnectionPool(host='%5c052.pm411.org', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04c6f40>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"_cec195bcac122f47fcf9ff3185ebfe67.pm411.org","HTTPSConnectionPool(host='_cec195bcac122f47fcf9ff3185ebfe67.pm411.org', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04c6910>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"\052.project-management-software.com","HTTPSConnectionPool(host='%5c052.project-management-software.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04c6a60>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"\052.project-management-software.org","HTTPSConnectionPool(host='%5c052.project-management-software.org', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04c6ca0>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"34404865.project-management.com","404 response"
"\052.project-management.com","HTTPSConnectionPool(host='%5c052.project-management.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04c63d0>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"cmkaculgrx5edw7kzq2vymv3swwucgyh._domainkey.project-management.com","HTTPSConnectionPool(host='cmkaculgrx5edw7kzq2vymv3swwucgyh._domainkey.project-management.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04c6e20>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"gdu45larsuoxbcxwmz74npdr4d4jhzb6._domainkey.project-management.com","HTTPSConnectionPool(host='gdu45larsuoxbcxwmz74npdr4d4jhzb6._domainkey.project-management.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04c6340>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"nuryqmprmy2qsr6cyqqrxeb3rcnuliq3._domainkey.project-management.com","HTTPSConnectionPool(host='nuryqmprmy2qsr6cyqqrxeb3rcnuliq3._domainkey.project-management.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04c63d0>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"checkup-test.project-management.com","404 response"
"local.project-management.com","HTTPSConnectionPool(host='local.project-management.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04c63d0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
"mail.project-management.com","HTTPSConnectionPool(host='mail.project-management.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1131)')))"
"smtp.project-management.com","('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
"test-pmcom.project-management.com","Exceeded 30 redirects."
"\052.project-management.org","HTTPSConnectionPool(host='%5c052.project-management.org', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04de700>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"\052.project-management-tools.net","HTTPSConnectionPool(host='%5c052.project-management-tools.net', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd053a6a0>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"\052.projectmgt.com","HTTPSConnectionPool(host='%5c052.projectmgt.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04c6fa0>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"\052.theinternationalpm.com","HTTPSConnectionPool(host='%5c052.theinternationalpm.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd053a910>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"\052.whybasecampsux.org","HTTPSConnectionPool(host='%5c052.whybasecampsux.org', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04de790>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"\052.schemequest.com","HTTPSConnectionPool(host='%5c052.schemequest.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04241f0>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"\052.ravensbrain.com","HTTPSConnectionPool(host='%5c052.ravensbrain.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd049bee0>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"\052.projectmagazine.com","HTTPSConnectionPool(host='%5c052.projectmagazine.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04245b0>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"\052.skrubcrm.com","HTTPSConnectionPool(host='%5c052.skrubcrm.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd0424a90>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"\052.tuggo.org","HTTPSConnectionPool(host='%5c052.tuggo.org', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd049bca0>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"\052.web-based-software.com","HTTPSConnectionPool(host='%5c052.web-based-software.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04ce670>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"_c5b657c4481e3a134bd2766821f36e62.relay.cool","HTTPSConnectionPool(host='_c5b657c4481e3a134bd2766821f36e62.relay.cool', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04ce550>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"_ecbb4747b9202f6c51ad262cb8959309.concourse.relay.cool","HTTPSConnectionPool(host='_ecbb4747b9202f6c51ad262cb8959309.concourse.relay.cool', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04cebb0>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"gateway.concourse.relay.cool","HTTPSConnectionPool(host='gateway.concourse.relay.cool', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04cea90>, 'Connection to gateway.concourse.relay.cool timed out. (connect timeout=10)'))"
"dashboard.relay.cool","404 response"
"_bd493080440b6b0c3fee7a7e9e7e18b6.dashboard.relay.cool","HTTPSConnectionPool(host='_bd493080440b6b0c3fee7a7e9e7e18b6.dashboard.relay.cool', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd0424fd0>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"dev.dashboard.relay.cool","404 response"
"_36d227a87978813d5e7c8d5b9cfa2df7.dev.dashboard.relay.cool","HTTPSConnectionPool(host='_36d227a87978813d5e7c8d5b9cfa2df7.dev.dashboard.relay.cool', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04244f0>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"db-gateway.relay.cool","HTTPSConnectionPool(host='db-gateway.relay.cool', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04248b0>, 'Connection to db-gateway.relay.cool timed out. (connect timeout=10)'))"
"dev.db-gateway.relay.cool","HTTPSConnectionPool(host='dev.db-gateway.relay.cool', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04de8e0>, 'Connection to dev.db-gateway.relay.cool timed out. (connect timeout=10)'))"
"goldmine-read-only.db.relay.cool","HTTPSConnectionPool(host='goldmine-read-only.db.relay.cool', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd042d940>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"goldmine.db.relay.cool","HTTPSConnectionPool(host='goldmine.db.relay.cool', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd042da00>: Failed to establish a new connection: [Errno 113] No route to host'))"
"_227294c1cd462b939c1c762cefc0ddea.dev.relay.cool","HTTPSConnectionPool(host='_227294c1cd462b939c1c762cefc0ddea.dev.relay.cool', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd043a1f0>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"_b4cf730aed3acb1f1720080186d7d143.dev.docs.relay.cool","HTTPSConnectionPool(host='_b4cf730aed3acb1f1720080186d7d143.dev.docs.relay.cool', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd043a370>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
